id,zipcode,lot-len,lot-width,lot-area,house-area,garden-size,balcony,x-coor,y-coor,buildyear,bathrooms,taxvalue,retailvalue,energy-eff,monument
621550,3800,17.5,8.7,152.3,117.45,74,2,2754,5353,1959,1,592000,739000,0,1
621558,3800,17.6,6.8,119.7,122.4,44.9,2,2762,5365,1953,2,585000,713000,1,1
621675,3528,13.5,10,135,225,25,1,2350,5407,1964,2,1008000,1294000,1,1
621776,3800,18.7,8,149.6,144,77.6,1,2869,5414,1961,2,696000,817000,1,1
622099,3525,14.6,10.4,151.8,234,27,1,2456,5508,1969,1,1057000,1311000,0,1
622265,3525,13.2,8.9,117.5,120.15,19.6,1,2317,5568,1975,1,575000,733000,0,0
622364,3800,18,9.5,171,213.75,76,2,2804,5554,1975,1,992000,1141000,0,1
622374,3800,18.7,9.9,185.1,222.75,66.3,2,2869,5562,1977,2,1039000,1175000,1,1
622449,3525,12,9.3,111.6,125.55,9.3,0,2201,5610,1985,1,591000,743000,0,0
622690,3525,14.6,10.3,150.4,185.4,26.8,2,2456,5655,1980,2,862000,1041000,1,1
622731,3500,16.6,10.7,177.6,240.75,59.9,1,2661,5662,1980,2,1105000,1279000,1,1
623075,3525,13.5,8.2,110.7,184.5,12.3,1,2353,5754,1999,2,827000,964000,1,0
623205,3525,10.2,7.5,76.5,135,7.5,0,2015,5814,1996,2,601000,686000,1,0
623366,3500,18.2,7.4,134.7,166.5,53.3,2,2819,5807,1996,2,774000,836000,1,0
623436,3525,11.6,7.6,88.2,102.6,7.6,0,2163,5861,2007,1,481000,554000,1,0
623552,3500,17.7,8,141.6,180,61.6,1,2765,5867,2005,2,833000,895000,1,0
623626,3525,11.1,7,77.7,157.5,7.7,0,2107,5917,2004,1,692000,765000,0,0
623839,3525,11.7,8,93.6,108,8,0,2166,5950,2011,1,507000,567000,1,0
623898,3525,14.6,7.4,108,133.2,34,1,2455,5955,2008,1,619000,680000,1,0
630046,3528,12.1,6.2,75,111.6,6.8,0,2210,5011,1929,1,506000,702000,0,1
630122,3800,16,5.6,89.6,126,28,1,2604,5011,1924,2,576000,733000,1,1
630139,3800,16.5,5.5,90.8,74.25,30.3,1,2652,5010,1931,1,370000,484000,1,1
630431,3528,11.6,6.4,74.2,144,6.4,0,2157,5102,1930,1,635000,873000,0,1
631673,3528,13.5,8.7,117.5,156.6,21.8,1,2354,5402,1959,1,720000,941000,0,1
631929,3800,16.1,10.7,172.3,240.75,54.6,1,2605,5459,1967,1,1101000,1349000,0,1
632220,3525,11,9.5,104.5,213.75,9.5,0,2102,5562,1971,1,939000,1149000,0,1
632230,3525,11.6,8.7,100.9,117.45,8.7,0,2163,5561,1974,1,551000,700000,0,0
632307,3800,15.1,9.6,145,172.8,39.4,1,2506,5557,1971,1,807000,996000,0,1
632326,3800,16.1,11,177.1,247.5,78.1,1,2612,5555,1978,2,1132000,1356000,1,1
632338,3800,16.5,8.5,140.3,153,55.3,1,2651,5568,1974,1,724000,870000,0,0
632377,3800,18.6,8.6,160,116.1,82.6,1,2857,5558,1972,1,592000,691000,0,0
632770,3500,18.6,6.5,120.9,146.25,49.4,2,2863,5657,1990,2,682000,756000,1,0
632817,3525,10.6,7.7,81.6,173.25,7.7,0,2061,5701,1993,2,758000,890000,1,0
632866,3525,13.1,7.2,94.3,97.2,15.1,1,2307,5708,1991,1,464000,566000,0,0
632968,3500,18,10.1,181.8,136.35,80.8,2,2800,5701,1988,1,691000,789000,0,0
633005,3525,10.1,8.5,85.9,191.25,8.5,0,2007,5758,1997,1,834000,957000,0,0
633039,3525,11.6,7.1,82.4,159.75,7.1,0,2161,5760,1992,2,705000,819000,1,0
633057,3525,12.5,7.7,96.3,138.6,7.7,0,2253,5750,1997,2,631000,746000,1,0
633118,3500,15.6,7.4,115.4,166.5,48.8,2,2560,5769,1994,2,758000,866000,1,0
633183,3500,19.1,9.7,185.3,218.25,88.3,1,2907,5751,1989,1,1021000,1096000,0,1
633246,3525,12.2,7.5,91.5,101.25,9,0,2218,5816,1998,1,478000,561000,0,0
633258,3525,12.6,8.2,103.3,110.7,8.2,0,2261,5805,1993,1,525000,620000,0,0
633326,3500,16.1,7.8,125.6,105.3,39.8,2,2607,5805,1998,1,522000,600000,0,0
633461,3525,13.1,7.2,94.3,97.2,7.9,0,2307,5864,2003,1,464000,537000,0,0
633613,3525,10.5,7.5,78.8,168.75,7.5,0,2051,5900,2003,2,738000,817000,1,0
633879,3525,13.7,7.7,105.5,138.6,28.5,2,2365,5963,2017,2,639000,703000,1,0
633900,3500,15.1,7.8,117.8,175.5,32,1,2505,5962,2014,2,796000,862000,1,0
640274,3528,13.5,6.3,85.1,113.4,28.4,1,2353,5063,1928,1,522000,717000,0,1
640764,3800,18.1,5.3,95.9,95.4,42.9,1,2810,5165,1943,1,458000,561000,0,1
640854,3528,12.7,6.4,81.3,144,17.3,1,2265,5217,1949,1,641000,867000,0,1
640921,3800,16.1,6.6,106.3,89.1,33.7,1,2610,5201,1942,1,441000,585000,1,1
640945,3800,17.2,6.4,110.1,144,52.5,2,2715,5200,1938,1,664000,821000,0,1
641470,3528,13.5,9.7,131,174.6,14.6,2,2351,5363,1955,2,803000,1060000,1,1
641536,3800,16.6,9.8,162.7,176.4,54.9,2,2660,5361,1957,2,836000,1046000,1,1
641622,3528,11.2,10.5,117.6,141.75,12.6,1,2117,5417,1959,2,661000,873000,1,1
641633,3528,11.6,8.2,95.1,147.6,8.2,0,2159,5405,1961,2,666000,868000,1,0
642081,3525,14.1,10.8,152.3,243,55.1,1,2412,5510,1968,1,1094000,1361000,0,1
642248,3525,12.1,8.1,98,145.8,17,1,2208,5565,1971,2,662000,826000,1,0
642253,3525,12.6,10.3,129.8,231.75,37.1,1,2261,5551,1971,1,1031000,1277000,0,1
642290,3525,14.6,9.6,140.2,216,44.2,1,2464,5563,1980,2,976000,1192000,1,1
642660,3525,13.1,8.8,115.3,118.8,27.3,2,2314,5661,1985,1,567000,702000,0,0
642836,3525,11.5,10.7,123.1,240.75,26.8,2,2154,5718,1989,2,1061000,1249000,1,1
642911,3500,15.6,6.9,107.6,93.15,38.6,1,2558,5711,1992,1,459000,548000,0,0
642938,3500,16.5,8.5,140.3,114.75,63.8,1,2650,5703,1987,1,571000,674000,0,0
643240,3525,12.1,7.4,89.5,166.5,7.4,0,2207,5811,2002,1,738000,846000,0,0
643471,3525,13.7,7.8,106.9,175.5,13.3,2,2369,5854,1999,2,788000,891000,1,0
643549,3500,17.1,7.2,123.1,162,36.7,1,2709,5857,1998,2,746000,812000,1,0
643579,3500,18.5,8.4,155.4,151.2,71.4,2,2850,5854,2001,1,729000,777000,0,0
643668,3525,13.1,7.2,94.3,129.6,22.3,2,2313,5900,2004,2,594000,669000,1,0
643765,3500,18.2,7.1,129.2,159.75,58.2,1,2819,5917,2005,1,742000,777000,0,0
643901,3500,15,6.5,97.5,87.75,39,1,2503,5954,2007,1,429000,475000,1,0
650146,3800,17,5.5,93.5,99,44,1,2702,5012,1929,1,471000,594000,0,1
650163,3800,18.2,6.7,121.9,90.45,48.2,1,2815,5015,1928,1,459000,573000,1,1
650222,3528,11.1,5.3,58.8,95.4,5.8,0,2114,5053,1933,1,429000,589000,0,1
650418,3528,10.5,5.7,59.9,128.25,5.7,0,2052,5115,1932,2,561000,746000,1,1
650781,3800,19,6.1,115.9,137.25,48.8,2,2901,5156,1943,2,642000,754000,1,1
650810,3528,10.6,5,53,112.5,8,0,2061,5212,1942,1,492000,650000,0,0
651029,3528,11,6.4,70.4,144,6.4,0,2102,5253,1952,1,632000,836000,0,1
651036,3528,11.5,6.6,75.9,89.1,6.6,0,2150,5268,1950,1,417000,577000,1,0
651279,3528,13.6,9,122.4,202.5,23.4,1,2357,5302,1956,1,908000,1194000,0,1
651318,3800,15.5,6.3,97.7,141.75,22.1,1,2550,5303,1950,2,645000,821000,1,1
651450,3528,12.6,8.2,103.3,147.6,21.3,2,2255,5352,1960,1,673000,895000,0,1
651705,3800,15.1,9.9,149.5,222.75,60.4,2,2512,5402,1967,1,1011000,1273000,0,1
651893,3528,14.6,10.3,150.4,185.4,26.8,2,2459,5450,1968,1,862000,1100000,0,1
652913,3500,15.5,9.9,153.5,133.65,34.7,2,2550,5702,1988,1,657000,789000,0,0
653074,3525,13.6,8.8,119.7,158.4,40.5,2,2361,5753,1988,2,729000,860000,1,0
653123,3500,16.2,8.1,131.2,109.35,34,2,2618,5760,1990,1,542000,632000,0,0
653184,3500,19,8.1,153.9,109.35,72.9,2,2902,5754,1992,1,561000,613000,0,0
653191,3500,19.5,7.1,138.5,159.75,60.4,2,2953,5766,1999,1,750000,792000,0,0
653505,3500,15.2,7.1,107.9,127.8,29.8,2,2518,5867,2001,2,598000,672000,1,0
653524,3500,16,7.3,116.8,98.55,43.8,1,2604,5856,2008,1,488000,552000,1,0
653553,3500,17.6,8.3,146.1,112.05,63.1,1,2758,5863,2001,1,565000,620000,0,0
653562,3500,18,8.3,149.4,149.4,58.1,2,2801,5864,2000,2,717000,770000,1,0
653796,3500,19.6,7.9,154.8,106.65,83.7,2,2962,5907,2008,1,550000,563000,1,0
653868,3525,13.1,6.9,90.4,93.15,14.5,1,2308,5952,2007,1,445000,498000,1,0
660025,3528,11.1,6.6,73.3,148.5,7.3,0,2106,5000,1929,2,653000,874000,1,1
660294,3528,14.6,6.1,89.1,109.8,34.2,2,2461,5067,1927,1,510000,686000,0,1
660303,3800,15.2,6.4,97.3,86.4,26.9,1,2518,5054,1930,1,423000,576000,1,1
660566,3800,18.2,6.5,118.3,87.75,40.3,1,2816,5105,1936,1,446000,557000,1,1
660940,3800,17,5.5,93.5,74.25,27.5,1,2702,5202,1947,1,372000,480000,1,0
661114,3800,15.5,5.4,83.7,72.9,24.3,1,2554,5252,1945,1,359000,479000,1,0
661364,3800,18.1,8.7,157.5,117.45,53.1,2,2808,5316,1957,1,596000,737000,0,1
661638,3528,11.7,10.1,118.2,181.8,27.3,2,2166,5407,1958,2,822000,1071000,1,1
662032,3525,11.6,10,116,180,10,2,2157,5507,1970,1,813000,1029000,0,1
662261,3525,13,10.9,141.7,196.2,21.8,1,2301,5569,1972,1,898000,1122000,0,1
662626,3525,11.2,10.4,116.5,234,12.5,1,2118,5664,1987,1,1029000,1227000,0,1
663015,3525,10.6,6.5,68.9,146.25,10.4,1,2060,5765,1995,2,640000,737000,1,0
663094,3525,14.6,8.5,124.1,153,30.6,2,2461,5753,1993,2,711000,834000,1,0
663101,3500,15.2,7.6,115.5,136.8,47.1,2,2519,5762,1997,1,640000,743000,0,0
663117,3500,15.6,7,109.2,126,32.2,1,2556,5758,1999,1,591000,685000,0,0
663124,3500,16.1,6.6,106.3,89.1,33.7,1,2614,5757,1992,1,441000,515000,1,0
663173,3500,18.7,7.9,147.7,106.65,52.9,2,2868,5753,1994,1,545000,602000,0,0
663203,3525,10.1,7.2,72.7,97.2,7.9,0,2005,5809,1996,1,447000,516000,0,0
663347,3500,17.1,6.7,114.6,150.75,40.9,2,2709,5805,1998,1,695000,767000,0,0
663517,3500,15.6,8.3,129.5,186.75,38.2,2,2561,5851,2006,2,851000,948000,1,0
663583,3500,19,7.3,138.7,131.4,51.1,1,2902,5860,1999,1,637000,668000,0,0
663867,3525,13,8.1,105.3,182.25,16.2,1,2303,5953,2007,1,813000,893000,1,0
663931,3500,16.7,8.1,135.3,182.25,62.4,2,2666,5964,2010,2,837000,888000,1,0
670380,3800,19.1,5.3,101.2,95.4,37.6,1,2906,5059,1930,1,463000,550000,0,1
670592,3800,19.6,5.4,105.8,72.9,41,1,2962,5100,1932,1,376000,447000,1,1
670594,3800,19.6,5.7,111.7,76.95,60.4,1,2958,5113,1936,1,397000,473000,1,1
670848,3528,12,5.8,69.6,78.3,5.8,0,2204,5210,1948,1,369000,522000,1,0
670894,3528,14.5,6.1,88.5,137.25,33.6,1,2452,5207,1946,1,620000,815000,0,1
671166,3800,18,5.7,102.6,76.95,39.9,1,2804,5258,1948,1,390000,486000,1,0
671199,3800,19.7,5.7,112.3,102.6,55.3,2,2967,5254,1947,1,500000,580000,0,1
671480,3528,14.2,5.7,80.9,76.95,18.2,1,2418,5351,1952,1,373000,502000,1,0
671486,3528,14,10.8,151.2,145.8,21.6,1,2403,5353,1956,2,704000,950000,1,1
671688,3528,14.1,8.5,119.9,153,43.4,2,2409,5411,1966,1,708000,918000,0,1
671759,3800,17.5,10.7,187.3,240.75,69.6,2,2754,5415,1964,2,1113000,1330000,1,1
672085,3525,14,9,126,121.5,36,1,2404,5518,1977,2,587000,757000,1,0
672506,3800,15.1,9.5,143.5,213.75,48.5,1,2511,5610,1979,1,970000,1164000,0,1
672509,3800,15.1,10,151,225,61,1,2511,5609,1976,1,1021000,1225000,0,1
672710,3500,15.7,10.4,163.3,234,59.3,1,2568,5651,1982,1,1067000,1257000,0,1
672752,3500,17.7,8.7,154,117.45,49.6,2,2765,5656,1984,1,593000,692000,0,0
672949,3500,17,7.2,122.4,97.2,36,1,2704,5710,1994,1,487000,567000,0,0
673133,3500,16.5,8.2,135.3,147.6,53.3,1,2650,5762,1995,2,699000,797000,1,0
673173,3500,18.6,6.7,124.6,120.6,64.3,1,2858,5761,1998,2,582000,636000,1,0
673240,3525,12.1,6.8,82.3,153,14.3,2,2208,5807,1993,2,678000,779000,1,0
673334,3500,16.6,7.6,126.2,102.6,57.8,1,2655,5802,2003,1,511000,584000,0,0
673507,3500,15,6.9,103.5,93.15,41.4,1,2503,5859,2007,1,455000,521000,1,0
673571,3500,18.5,8.3,153.6,149.4,54,1,2850,5852,1998,2,720000,768000,1,0
673692,3525,14.6,7.9,115.3,177.75,20.5,1,2458,5916,2008,2,803000,886000,1,0
673988,3500,19.1,8.1,154.7,145.8,81.8,2,2911,5966,2015,1,707000,716000,1,0
680103,3800,15.1,5.8,87.6,130.5,29.6,1,2506,5003,1928,1,592000,771000,0,1
680145,3800,17,5.6,95.2,126,28,1,2702,5009,1922,1,580000,720000,0,1
680308,3800,15.2,5.1,77.5,114.75,16.3,1,2519,5063,1935,1,521000,678000,0,1
680439,3528,11.7,6.5,76.1,146.25,6.5,0,2168,5104,1932,2,646000,891000,1,1
680692,3528,14.5,5.2,75.4,93.6,28.6,1,2452,5150,1937,1,435000,585000,0,1
680760,3800,18.1,5.4,97.7,121.5,43.7,1,2805,5169,1941,1,564000,682000,0,1
680873,3528,13.6,5.3,72.1,95.4,13.8,1,2363,5207,1939,1,439000,598000,0,1
681005,3528,10.2,6.3,64.3,85.05,6.3,0,2019,5268,1952,1,392000,525000,1,0
681267,3528,13.1,9.4,123.1,126.9,38.5,2,2307,5316,1955,2,606000,833000,1,1
681356,3800,17.7,9.2,162.8,124.2,52.4,1,2768,5319,1959,1,627000,784000,0,1
681429,3528,11.1,8.4,93.2,113.4,17.6,1,2109,5356,1958,1,528000,709000,0,0
681693,3528,14.5,9.9,143.6,178.2,34.7,1,2453,5416,1967,1,828000,1066000,0,1
681866,3528,13.2,10.9,143.9,147.15,13.1,2,2318,5463,1965,1,704000,927000,0,1
681918,3800,15.6,9.5,148.2,213.75,43.7,1,2562,5451,1967,1,974000,1204000,0,1
681931,3800,16.6,10.6,176,190.8,80.6,2,2660,5452,1965,1,904000,1113000,0,1
682206,3525,10.2,8.6,87.7,154.8,8.6,0,2017,5555,1972,2,689000,846000,1,0
682302,3800,15.2,8.6,130.7,116.1,27.5,1,2518,5555,1972,1,569000,717000,0,0
682486,3525,14.2,9.7,137.7,130.95,40.7,2,2417,5614,1986,1,634000,793000,0,0
682697,3525,14.6,8.5,124.1,191.25,22.1,1,2455,5667,1991,2,864000,1028000,1,0
683264,3525,13.1,7.3,95.6,98.55,8,0,2310,5807,2002,1,471000,555000,0,0
683590,3500,19.6,6.8,133.3,91.8,72.1,1,2962,5850,2007,1,474000,494000,1,0
683876,3525,13.6,6.5,88.4,146.25,29.9,1,2361,5962,2013,1,656000,717000,1,0
683903,3500,15.2,8.5,129.2,153,27.2,1,2519,5968,2016,1,715000,778000,1,0
683934,3500,16.6,7.7,127.8,138.6,35.4,2,2656,5962,2010,2,657000,703000,1,0
690005,3528,10,5.3,53,71.55,5.3,0,2001,5017,1929,1,329000,444000,1,1
690010,3528,10.5,6.5,68.3,146.25,6.5,0,2052,5019,1928,2,640000,846000,1,1
690192,3800,19.5,5.4,105.3,97.2,45.9,1,2953,5015,1921,1,473000,553000,0,1
690534,3800,16.6,5.4,89.6,72.9,35.6,1,2659,5117,1939,1,363000,476000,1,1
690565,3800,18,5.3,95.4,119.25,42.4,1,2800,5119,1934,1,553000,670000,0,1
691029,3528,11.2,6.2,69.4,111.6,7.4,0,2118,5261,1954,1,502000,675000,0,0
691292,3528,14.6,8.4,122.6,151.2,38.6,1,2464,5314,1958,1,703000,923000,0,1
691345,3800,17,8,136,144,48,1,2703,5318,1956,2,685000,853000,1,1
691432,3528,11.6,5.9,68.4,79.65,5.9,0,2162,5352,1954,1,373000,505000,1,0
691565,3800,18.1,10.6,191.9,190.8,64.7,1,2813,5350,1958,1,917000,1104000,0,1
691650,3528,12.6,9.7,122.2,174.6,25.2,2,2262,5419,1958,2,796000,1038000,1,1
691884,3525,14,10.9,152.6,245.25,43.6,2,2402,5469,1966,1,1103000,1389000,0,1
691969,3800,18.1,10.7,193.7,192.6,76,1,2807,5457,1965,2,925000,1098000,1,1
692343,3800,17.1,10.2,174.4,137.7,82.6,2,2705,5568,1978,2,690000,836000,1,1
692388,3800,19.1,10.6,202.5,143.1,75.3,2,2907,5559,1974,2,734000,843000,1,1
692445,3525,12.1,8.4,101.6,189,17.6,2,2213,5615,1982,2,837000,1017000,1,0
692479,3525,13.5,10,135,225,25,1,2350,5610,1979,1,1008000,1226000,0,1
692499,3525,14.6,9.2,134.3,124.2,23.9,1,2458,5600,1976,2,604000,757000,1,0
692790,3500,19.7,7.1,139.9,159.75,68.9,1,2967,5665,1990,1,751000,809000,0,0
693396,3500,19.7,6.7,132,90.45,71.7,1,2968,5802,2003,1,467000,494000,1,0
693462,3525,13.1,7.8,102.2,105.3,32,2,2306,5856,2004,1,503000,583000,0,0
693568,3500,18,8.5,153,114.75,51,2,2800,5862,2005,1,581000,632000,0,0
700159,3800,17.5,6.7,117.3,150.75,43.6,2,2751,5014,1929,1,697000,854000,0,1
700327,3800,16.1,7,112.7,94.5,49.7,1,2605,5057,1935,1,468000,623000,0,1
700694,3528,14.5,6.4,92.8,115.2,16,1,2454,5155,1937,1,535000,719000,0,1
700822,3528,11,5.9,64.9,132.75,11.8,2,2100,5218,1942,2,583000,776000,1,1
701046,3528,12.1,5.4,65.3,121.5,11.3,2,2213,5252,1944,2,538000,722000,1,1
701053,3528,12.7,6.8,86.4,91.8,6.8,0,2267,5252,1943,1,436000,611000,0,1
701199,3800,19.6,6,117.6,135,63.6,2,2960,5253,1949,1,634000,728000,0,1
701442,3528,12.1,10.7,129.5,192.6,33.2,1,2205,5353,1961,2,874000,1160000,1,1
701445,3528,12.2,8.7,106.1,195.75,19.1,2,2219,5355,1961,1,868000,1133000,0,1
702147,3800,17.1,8.9,152.2,120.15,54.3,2,2711,5501,1967,2,602000,740000,1,1
702359,3800,17.7,8.4,148.7,113.4,73.1,1,2766,5561,1980,1,573000,684000,0,0
702729,3500,16.1,11,177.1,247.5,56.1,2,2609,5650,1983,2,1132000,1325000,1,1
702845,3525,12.2,10.8,131.8,145.8,23.8,2,2216,5705,1986,2,689000,839000,1,0
702870,3525,13.5,6.7,90.5,150.75,23.5,2,2351,5716,1994,1,675000,797000,0,0
702968,3500,18.2,9.1,165.6,122.85,56.4,1,2818,5709,1988,2,624000,707000,1,0
703566,3500,18.2,7.1,129.2,95.85,65.3,1,2815,5867,2003,1,487000,526000,0,0
703732,3500,16.6,6.9,114.5,155.25,45.5,2,2656,5916,2011,1,713000,769000,1,0
710099,3528,14.5,5.9,85.6,106.2,32.5,2,2452,5011,1929,1,493000,662000,0,1
710313,3800,15.7,5.2,81.6,93.6,24.4,1,2569,5061,1933,1,440000,576000,0,1
710445,3528,12,5.4,64.8,97.2,5.4,0,2204,5115,1930,1,441000,623000,0,1
710521,3800,16.1,6.5,104.7,87.75,33.2,1,2613,5118,1938,1,435000,577000,1,1
710777,3800,18.7,6.2,115.9,83.7,53.9,1,2868,5160,1939,1,428000,525000,1,1
710843,3528,12,6.2,74.4,111.6,18.6,2,2204,5214,1949,1,506000,697000,0,0
710866,3528,13.1,5.3,69.4,71.55,21.7,1,2310,5205,1947,1,342000,482000,1,0
711009,3528,10.1,7,70.7,94.5,7,0,2008,5253,1946,1,435000,583000,0,0
711402,3528,10.2,9.7,98.9,174.6,9.7,0,2015,5351,1960,1,778000,1003000,0,1
711586,3800,19.2,6.7,128.6,90.45,61.6,1,2918,5365,1954,1,465000,551000,1,1
711620,3528,11,9.7,106.7,218.25,9.7,0,2102,5417,1962,2,958000,1219000,1,1
711984,3800,19.1,8.5,162.4,191.25,68.9,2,2910,5466,1971,2,895000,1018000,1,1
712149,3800,17.1,9.3,159,167.4,47.4,1,2710,5507,1966,1,797000,959000,0,1
712288,3525,14,10,140,180,20,1,2403,5568,1977,2,832000,1035000,1,1
712635,3525,11.5,9.2,105.8,124.2,9.2,0,2151,5653,1988,2,581000,717000,1,0
712644,3525,12.1,8.8,106.5,158.4,8.8,0,2214,5666,1985,2,719000,871000,1,0
712792,3500,19.7,9.6,189.1,216,83.5,1,2969,5662,1984,2,1015000,1094000,1,1
712799,3500,19.6,10.7,209.7,144.45,81.3,1,2955,5660,1987,2,746000,823000,1,1
713037,3525,11.6,7.3,84.7,164.25,7.3,0,2161,5768,1995,1,725000,840000,0,0
713455,3525,12.7,6.9,87.6,124.2,6.9,0,2268,5855,2003,1,567000,648000,0,0
713495,3525,14.7,7.4,108.8,166.5,34.8,1,2468,5855,2008,1,753000,846000,1,0
713842,3525,12,7.5,90,135,7.5,0,2201,5961,2012,1,612000,675000,1,0
713856,3525,12.5,6.6,82.5,148.5,9.9,0,2253,5966,2012,1,660000,722000,1,0
713896,3525,14.6,6.6,96.4,118.8,17.2,1,2461,5962,2010,1,552000,605000,1,0
720007,3528,10,5.6,56,100.8,5.6,0,2004,5003,1930,1,448000,592000,0,1
720240,3528,12.2,5.9,72,132.75,13,2,2217,5067,1936,2,589000,813000,1,1
720600,3528,10,5.6,56,100.8,5.6,0,2000,5152,1934,1,448000,594000,0,1
720803,3528,10.1,5.2,52.5,117,5.2,0,2010,5217,1947,1,510000,664000,0,0
721052,3528,12.6,6,75.6,135,15.6,1,2258,5250,1946,2,600000,806000,1,1
721636,3528,11.7,10.3,120.5,185.4,10.3,1,2165,5417,1966,1,838000,1089000,0,1
722062,3525,13.1,10.7,140.2,144.45,43.9,1,2305,5507,1970,1,690000,897000,0,1
722107,3800,15.2,9.4,142.9,126.9,58.3,2,2517,5516,1967,2,622000,792000,1,1
722245,3525,12.2,8.9,108.6,200.25,28.5,2,2218,5556,1975,2,888000,1098000,1,1
722308,3800,15,9.2,138,207,46,2,2501,5566,1980,1,938000,1140000,0,1
722352,3800,17.6,8,140.8,108,68.8,1,2756,5564,1972,1,545000,652000,0,0
722469,3525,13,8.1,105.3,109.35,8.1,0,2300,5616,1983,1,522000,655000,0,0
722567,3800,18.2,10.9,198.4,147.15,100.3,1,2816,5608,1980,1,747000,871000,0,1
722593,3800,19.7,10.2,200.9,229.5,109.1,2,2967,5615,1980,1,1079000,1175000,0,1
722631,3525,11.6,10.1,117.2,136.35,10.1,1,2155,5660,1983,2,639000,787000,1,0
722879,3525,13.6,7.5,102,101.25,12,1,2358,5707,1990,1,487000,593000,0,0
723388,3500,19.2,8.1,155.5,109.35,74.5,1,2916,5807,2000,1,562000,602000,0,0
723546,3500,17.1,7.6,130,102.6,61.6,2,2709,5850,2007,1,514000,572000,1,0
723645,3525,12.1,8,96.8,180,16.8,2,2214,5912,2013,2,797000,887000,1,0
723665,3525,13.1,6.8,89.1,153,14.3,1,2313,5908,2004,1,683000,761000,0,0
723828,3525,11,7.2,79.2,162,7.2,0,2103,5968,2011,1,711000,774000,1,0
723878,3525,13.5,8.4,113.4,151.2,12.6,2,2353,5959,2015,2,696000,767000,1,0
730175,3800,18.5,5.1,94.4,114.75,43.4,2,2850,5015,1924,1,535000,637000,0,1
730204,3528,10.2,5.8,59.2,130.5,5.8,0,2016,5060,1935,2,569000,748000,1,1
730217,3528,10.6,6.6,70,118.8,6.6,0,2057,5056,1930,1,531000,718000,0,1
730277,3528,13.5,6.2,83.7,83.7,27.9,1,2353,5055,1933,1,402000,568000,1,1
730281,3528,14.2,6.9,98,155.25,22.1,2,2418,5056,1933,1,699000,931000,0,1
730298,3528,14.7,6.1,89.7,82.35,34.8,1,2465,5058,1928,1,401000,553000,1,1
730471,3528,13.6,6.8,92.5,153,10.9,2,2359,5107,1939,1,686000,926000,0,1
730707,3800,15.2,5.8,88.2,104.4,24.4,2,2517,5160,1942,1,488000,647000,0,1
731184,3800,19.2,7,134.4,126,57.4,1,2915,5265,1944,1,612000,720000,0,1
731314,3800,15.5,5.2,80.6,93.6,23.4,1,2552,5303,1950,1,439000,568000,0,0
731544,3800,17.1,8.4,143.6,189,51.2,2,2713,5354,1956,1,871000,1061000,0,1
731586,3800,19,8.9,169.1,200.25,62.3,1,2904,5366,1957,1,936000,1082000,0,1
731645,3528,12,10.6,127.2,238.5,31.8,1,2204,5414,1961,1,1056000,1356000,0,1
731764,3800,18.1,10,181,135,91,1,2813,5414,1967,1,685000,833000,0,1
731852,3528,12.7,8.7,110.5,195.75,32.2,2,2268,5455,1967,1,871000,1109000,0,1
731966,3800,18.2,9.8,178.4,132.3,70.6,1,2817,5450,1963,1,672000,811000,0,1
732158,3800,17.7,8.2,145.1,147.6,71.3,2,2765,5503,1969,2,706000,840000,1,1
732404,3525,10.1,9.3,93.9,209.25,9.3,0,2007,5609,1982,2,912000,1090000,1,0
732759,3500,17.5,9.2,161,165.6,59.8,2,2751,5653,1980,1,791000,912000,0,1
732826,3525,11,8.1,89.1,109.35,16.2,2,2104,5716,1992,1,509000,612000,0,0
732922,3500,16.2,9.3,150.7,125.55,48.4,2,2618,5701,1988,1,623000,739000,0,0
733016,3525,10.7,7.8,83.5,105.3,13.3,2,2065,5758,1997,1,488000,577000,0,0
733129,3500,16,6.6,105.6,89.1,26.4,1,2602,5757,1995,1,441000,516000,1,0
733263,3525,13.1,8,104.8,180,24.8,1,2311,5814,2002,2,804000,922000,1,0
733305,3500,15.2,7.3,111,98.55,30.7,1,2515,5815,2002,1,483000,561000,0,0
733693,3525,14.6,6.9,100.7,124.2,24.8,1,2461,5916,2011,2,577000,642000,1,0
733721,3500,16.1,8,128.8,108,48.8,1,2614,5900,2006,1,535000,595000,1,0
733849,3525,12.2,7.3,89.1,98.55,7.3,0,2216,5965,2017,1,465000,518000,1,0
740006,3528,10.2,5.9,60.2,79.65,5.9,0,2019,5003,1930,1,367000,498000,1,1
740154,3800,17.6,5.4,95,121.5,35.6,2,2757,5017,1923,1,562000,688000,0,1
740474,3528,13.6,5.1,69.4,114.75,18.4,1,2357,5114,1933,1,515000,695000,0,1
740546,3800,17.1,5.2,88.9,70.2,42.1,1,2706,5110,1933,1,352000,455000,1,1
740630,3528,11.7,5.4,63.2,72.9,14.6,1,2169,5163,1940,1,342000,489000,1,0
740733,3800,16.6,5.3,88,119.25,24.4,2,2664,5150,1934,1,547000,687000,0,1
740888,3528,14.1,6.1,86,109.8,25,1,2412,5200,1940,1,508000,686000,0,1
740957,3800,17.6,6.4,112.6,86.4,42.2,1,2755,5211,1949,1,436000,553000,1,1
741330,3800,16.6,6.8,112.9,91.8,38.1,1,2663,5311,1953,1,458000,590000,0,0
741776,3800,18.5,8.8,162.8,158.4,74.8,2,2852,5416,1963,1,764000,901000,0,1
